Mass/F:Pi/F:SinX/F:Xsec/F:percentError/F
292	160	0.1000	3.5370e-03	2.192	
292	160	0.2000	1.6197e-02	2.192	
292	160	0.2500	2.5737e-02	2.192	
292	160	0.3333	4.6136e-02	2.192	
292	160	0.5000	9.8779e-02	2.192	
294	150	0.1000	3.0050e-03	2.192	
294	150	0.2000	1.3113e-02	2.192	
294	150	0.2500	2.0893e-02	2.192	
294	150	0.3333	3.7142e-02	2.192	
294	150	0.5000	8.2163e-02	2.192	
294	152	0.1000	3.0836e-03	2.192	
294	152	0.2000	1.3398e-02	2.192	
294	152	0.2500	2.1459e-02	2.192	
294	152	0.3333	3.8349e-02	2.192	
294	152	0.5000	8.4119e-02	2.192	
294	154	0.1000	3.1750e-03	2.192	
294	154	0.2000	1.3846e-02	2.192	
294	154	0.2500	2.2136e-02	2.192	
294	154	0.3333	3.9866e-02	2.192	
294	154	0.5000	8.6971e-02	2.192	
294	156	0.1000	3.2280e-03	2.192	
294	156	0.2000	1.4420e-02	2.192	
294	156	0.2500	2.3013e-02	2.192	
294	156	0.3333	4.1511e-02	2.192	
294	156	0.5000	8.9676e-02	2.192	
294	158	0.1000	3.3103e-03	2.192	
294	158	0.2000	1.4731e-02	2.192	
294	158	0.2500	2.3872e-02	2.192	
294	158	0.3333	4.2535e-02	2.192	
294	158	0.5000	9.1120e-02	2.192	
294	160	0.1000	3.4273e-03	2.192	
294	160	0.2000	1.5394e-02	2.192	
294	160	0.2500	2.4402e-02	2.192	
294	160	0.3333	4.4162e-02	2.192	
294	160	0.5000	9.3478e-02	2.192	
296	150	0.1000	2.9118e-03	2.192	
296	150	0.2000	1.2585e-02	2.192	
296	150	0.2500	1.9942e-02	2.192	
296	150	0.3333	3.5662e-02	2.192	
296	150	0.5000	7.8599e-02	2.192	
296	152	0.1000	2.9740e-03	2.192	
296	152	0.2000	1.2901e-02	2.192	
296	152	0.2500	2.0619e-02	2.192	
296	152	0.3333	3.6832e-02	2.192	
296	152	0.5000	8.1487e-02	2.192	
296	154	0.1000	3.0763e-03	2.192	
296	154	0.2000	1.3351e-02	2.192	
296	154	0.2500	2.1203e-02	2.192	
296	154	0.3333	3.7910e-02	2.192	
296	154	0.5000	8.3242e-02	2.192	
296	156	0.1000	3.1092e-03	2.192	
296	156	0.2000	1.3724e-02	2.192	
296	156	0.2500	2.2063e-02	2.192	
296	156	0.3333	3.9043e-02	2.192	
296	156	0.5000	8.5618e-02	2.192	
296	158	0.1000	3.1897e-03	2.192	
296	158	0.2000	1.4232e-02	2.192	
296	158	0.2500	2.2794e-02	2.192	
296	158	0.3333	4.0341e-02	2.192	
296	158	0.5000	8.7720e-02	2.192	
296	160	0.1000	3.2975e-03	2.192	
296	160	0.2000	1.4899e-02	2.192	
296	160	0.2500	2.3470e-02	2.192	
296	160	0.3333	4.2443e-02	2.192	
296	160	0.5000	9.0096e-02	2.192	
298	150	0.1000	2.8113e-03	2.192	
298	150	0.2000	1.2084e-02	2.192	
298	150	0.2500	1.9193e-02	2.192	
298	150	0.3333	3.4492e-02	2.192	
298	150	0.5000	7.5875e-02	2.192	
298	152	0.1000	2.8515e-03	2.192	
298	152	0.2000	1.2611e-02	2.192	
298	152	0.2500	1.9814e-02	2.192	
298	152	0.3333	3.5552e-02	2.192	
298	152	0.5000	7.8069e-02	2.192	
298	154	0.1000	2.9520e-03	2.192	
298	154	0.2000	1.2852e-02	2.192	
298	154	0.2500	2.0381e-02	2.192	
298	154	0.3333	3.6521e-02	2.192	
298	154	0.5000	8.0573e-02	2.192	
298	156	0.1000	3.0270e-03	2.192	
298	156	0.2000	1.3312e-02	2.192	
298	156	0.2500	2.1039e-02	2.192	
298	156	0.3333	3.7636e-02	2.192	
298	156	0.5000	8.1852e-02	2.192	
298	158	0.1000	3.0654e-03	2.192	
298	158	0.2000	1.3645e-02	2.192	
298	158	0.2500	2.1660e-02	2.192	
298	158	0.3333	3.9062e-02	2.192	
298	158	0.5000	8.4375e-02	2.192	
298	160	0.1000	3.1677e-03	2.192	
298	160	0.2000	1.4250e-02	2.192	
298	160	0.2500	2.2465e-02	2.192	
298	160	0.3333	4.0414e-02	2.192	
298	160	0.5000	0.0000e+00	2.192	
300	150	0.1000	2.6267e-03	2.192	
300	150	0.2000	1.1512e-02	2.192	
300	150	0.2500	1.8264e-02	2.192	
300	150	0.3333	3.2975e-02	2.192	
300	150	0.5000	7.2603e-02	2.192	
300	152	0.1000	2.7802e-03	2.192	
300	152	0.2000	1.1949e-02	2.192	
300	152	0.2500	1.8809e-02	2.192	
300	152	0.3333	3.4218e-02	2.192	
300	152	0.5000	7.4651e-02	2.192	
300	154	0.1000	2.8076e-03	2.192	
300	154	0.2000	1.2214e-02	2.192	
300	154	0.2500	1.9412e-02	2.192	
300	154	0.3333	3.4894e-02	2.192	
300	154	0.5000	7.5583e-02	2.192	
300	156	0.1000	2.9008e-03	2.192	
300	156	0.2000	1.2653e-02	2.192	
300	156	0.2500	2.0326e-02	2.192	
300	156	0.3333	3.5991e-02	2.192	
300	156	0.5000	7.8672e-02	2.192	
300	158	0.1000	2.9813e-03	2.192	
300	158	0.2000	1.2936e-02	2.192	
300	158	0.2500	2.0856e-02	2.192	
300	158	0.3333	3.7344e-02	2.192	
300	158	0.5000	8.1359e-02	2.192	
300	160	0.1000	3.0324e-03	2.192	
300	160	0.2000	1.3331e-02	2.192	
300	160	0.2500	2.1587e-02	2.192	
300	160	0.3333	3.8934e-02	2.192	
300	160	0.5000	8.3260e-02	2.192	
