Rho/F:Pi/F:Xsec/F
175	675	1.4674e-01	
175	700	1.4740e-01	
175	725	1.4625e-01	
175	750	1.4674e-01	
175	775	1.4638e-01	
175	800	1.4619e-01	
175	825	1.4589e-01	
175	850	1.4668e-01	
175	875	1.4619e-01	
175	900	1.4662e-01	
200	100	8.0515e-02	
200	125	2.3099e-01	
200	150	2.5777e-01	
200	175	2.6694e-01	
200	200	2.6844e-01	
200	225	2.6881e-01	
200	250	2.6941e-01	
200	275	2.7025e-01	
200	300	2.7086e-01	
200	325	2.6796e-01	
200	350	2.7013e-01	
200	375	2.7098e-01	
200	400	2.7019e-01	
200	425	2.6893e-01	
200	450	2.7001e-01	
200	475	2.6965e-01	
200	500	2.7013e-01	
200	525	2.6929e-01	
200	550	2.7050e-01	
200	575	2.6935e-01	
200	600	2.6923e-01	
200	625	2.6766e-01	
200	650	2.6977e-01	
200	675	2.7007e-01	
200	700	2.7044e-01	
200	725	2.7062e-01	
200	750	2.6971e-01	
200	775	2.6923e-01	
200	800	2.7031e-01	
200	825	2.7122e-01	
200	850	2.6965e-01	
200	875	2.7146e-01	
200	900	2.6977e-01	
225	100	2.4522e-02	
225	125	8.8899e-02	
225	150	2.0174e-01	
225	175	2.1676e-01	
225	200	2.2026e-01	
225	225	2.2375e-01	
225	250	2.2357e-01	
225	275	2.2285e-01	
225	300	2.2442e-01	
225	325	2.2243e-01	
225	350	2.2351e-01	
225	375	2.2297e-01	
225	400	2.2291e-01	
225	425	2.2267e-01	
225	450	2.2297e-01	
225	475	2.2255e-01	
225	500	2.2315e-01	
225	525	2.2261e-01	
225	550	2.2400e-01	
225	575	2.2243e-01	
225	600	2.2297e-01	
225	625	2.2387e-01	
225	650	2.2430e-01	
225	675	2.2333e-01	
225	700	2.2243e-01	
225	725	2.2387e-01	
225	750	2.2249e-01	
225	775	2.2357e-01	
225	800	2.2291e-01	
225	825	2.2279e-01	
225	850	2.2375e-01	
225	875	2.2406e-01	
225	900	2.2261e-01	
250	100	1.4137e-02	
250	125	3.8720e-02	
250	150	8.1480e-02	
250	175	1.5446e-01	
250	200	1.6278e-01	
250	225	1.6549e-01	
250	250	1.6688e-01	
250	275	1.6700e-01	
250	300	1.6748e-01	
250	325	1.6706e-01	
250	350	1.6712e-01	
250	375	1.6640e-01	
250	400	1.6748e-01	
250	425	1.6724e-01	
250	450	1.6670e-01	
250	475	1.6676e-01	
250	500	1.6658e-01	
250	525	1.6640e-01	
250	550	1.6712e-01	
250	575	1.6730e-01	
250	600	1.6664e-01	
250	625	1.6857e-01	
250	650	1.6694e-01	
250	675	1.6640e-01	
250	700	1.6586e-01	
250	725	1.6791e-01	
250	750	1.6634e-01	
250	775	1.6664e-01	
250	800	1.6652e-01	
250	825	1.6748e-01	
250	850	1.6664e-01	
250	875	1.6736e-01	
250	900	1.6736e-01	
275	100	9.2276e-03	
275	125	1.5409e-02	
275	150	3.5258e-02	
275	175	6.9599e-02	
275	200	1.1616e-01	
275	225	1.2147e-01	
275	250	1.2237e-01	
275	275	1.2352e-01	
275	300	1.2358e-01	
275	325	1.2316e-01	
275	350	1.2291e-01	
275	375	1.2303e-01	
275	400	1.2309e-01	
275	425	1.2346e-01	
275	450	1.2340e-01	
275	475	1.2273e-01	
275	500	1.2309e-01	
275	525	1.2309e-01	
275	550	1.2370e-01	
275	575	1.2322e-01	
275	600	1.2316e-01	
275	625	1.2376e-01	
275	650	1.2394e-01	
275	675	1.2309e-01	
275	700	1.2316e-01	
275	725	1.2376e-01	
275	750	1.2334e-01	
275	775	1.2370e-01	
275	800	1.2376e-01	
275	825	1.2334e-01	
275	850	1.2328e-01	
275	875	1.2334e-01	
275	900	1.2261e-01	
300	100	6.3990e-03	
300	125	8.8356e-03	
300	150	1.9939e-02	
300	175	3.1024e-02	
300	200	5.7869e-02	
300	225	8.7632e-02	
300	250	9.0829e-02	
300	275	9.1673e-02	
300	300	9.1733e-02	
300	325	9.1974e-02	
300	350	9.1733e-02	
300	375	9.1974e-02	
300	400	9.1914e-02	
300	425	9.1974e-02	
300	450	9.1371e-02	
300	475	9.1974e-02	
300	500	9.1733e-02	
300	525	9.1974e-02	
300	550	9.1974e-02	
300	575	9.2336e-02	
300	600	9.2035e-02	
300	625	9.1854e-02	
300	650	9.2336e-02	
300	675	9.2336e-02	
300	700	9.2276e-02	
300	725	9.2095e-02	
300	750	9.1733e-02	
300	775	9.1914e-02	
300	800	9.1974e-02	
300	825	9.2397e-02	
300	850	9.1733e-02	
300	875	9.1974e-02	
300	900	9.1794e-02	
325	100	4.6379e-03	
325	125	5.8309e-03	
325	150	9.5834e-03	
325	175	1.7695e-02	
325	200	2.6953e-02	
325	225	4.7610e-02	
325	250	6.6644e-02	
325	275	6.8755e-02	
325	300	6.9599e-02	
325	325	6.9237e-02	
325	350	6.9659e-02	
325	375	6.9297e-02	
325	400	7.0262e-02	
325	425	6.9418e-02	
325	450	6.9599e-02	
325	475	6.9418e-02	
325	500	6.9659e-02	
325	525	6.9659e-02	
325	550	6.9840e-02	
325	575	6.9840e-02	
325	600	6.9901e-02	
325	625	6.9539e-02	
325	650	7.0142e-02	
325	675	6.9599e-02	
325	700	6.9840e-02	
325	725	6.9478e-02	
325	750	6.9599e-02	
325	775	6.9478e-02	
325	800	6.9840e-02	
325	825	6.9539e-02	
325	850	6.9539e-02	
325	875	6.9961e-02	
325	900	6.9720e-02	
350	100	3.4257e-03	
350	125	4.1084e-03	
350	150	5.7109e-03	
350	175	1.1302e-02	
350	200	1.5524e-02	
350	225	2.3515e-02	
350	250	3.9257e-02	
350	275	5.1862e-02	
350	300	5.2760e-02	
350	325	5.3924e-02	
350	350	5.3719e-02	
350	375	5.3430e-02	
350	400	5.3888e-02	
350	425	5.3749e-02	
350	450	5.3647e-02	
350	475	5.3755e-02	
350	500	5.3502e-02	
350	525	5.3755e-02	
350	550	5.3574e-02	
350	575	5.3978e-02	
350	600	5.3592e-02	
350	625	5.3635e-02	
350	650	5.3954e-02	
350	675	5.3629e-02	
350	700	5.3611e-02	
350	725	5.3725e-02	
350	750	5.3719e-02	
350	775	5.3399e-02	
350	800	5.3683e-02	
350	825	5.4003e-02	
350	850	5.3719e-02	
350	875	5.3785e-02	
350	900	5.3460e-02	
375	100	2.6036e-03	
375	125	3.0288e-03	
375	150	3.8454e-03	
375	175	6.1517e-03	
375	200	1.0012e-02	
375	225	1.3594e-02	
375	250	2.0192e-02	
375	275	3.2122e-02	
375	300	4.0589e-02	
375	325	4.1385e-02	
375	350	4.1784e-02	
375	375	4.1711e-02	
375	400	4.1784e-02	
375	425	4.2091e-02	
375	450	4.1675e-02	
375	475	4.1844e-02	
375	500	4.1983e-02	
375	525	4.1759e-02	
375	550	4.1645e-02	
375	575	4.1753e-02	
375	600	4.1940e-02	
375	625	4.1771e-02	
375	650	4.1934e-02	
375	675	4.1735e-02	
375	700	4.1705e-02	
375	725	4.1886e-02	
375	750	4.1850e-02	
375	775	4.1784e-02	
375	800	4.1765e-02	
375	825	4.1759e-02	
375	850	4.2037e-02	
375	875	4.1850e-02	
375	900	4.1699e-02	
400	100	2.0072e-03	
400	125	2.2713e-03	
400	150	2.7454e-03	
400	175	3.8099e-03	
400	200	6.8272e-03	
400	225	8.8115e-03	
400	250	1.1948e-02	
400	275	1.7508e-02	
400	300	2.6223e-02	
400	325	3.2140e-02	
400	350	3.2755e-02	
400	375	3.3177e-02	
400	400	3.3063e-02	
400	425	3.3129e-02	
400	450	3.2948e-02	
400	475	3.3002e-02	
400	500	3.3093e-02	
400	525	3.3105e-02	
400	550	3.2930e-02	
400	575	3.3099e-02	
400	600	3.2960e-02	
400	625	3.3044e-02	
400	650	3.3081e-02	
400	675	3.3231e-02	
400	700	3.3087e-02	
400	725	3.3123e-02	
400	750	3.3153e-02	
400	775	3.2948e-02	
400	800	3.3014e-02	
400	825	3.3237e-02	
400	850	3.3081e-02	
400	875	3.3141e-02	
400	900	3.3231e-02	
425	100	1.5850e-03	
425	125	1.7538e-03	
425	150	2.0548e-03	
425	175	2.6193e-03	
425	200	4.0481e-03	
425	225	6.0914e-03	
425	250	7.7681e-03	
425	275	1.0506e-02	
425	300	1.5090e-02	
425	325	2.1790e-02	
425	350	2.5723e-02	
425	375	2.6012e-02	
425	400	2.6223e-02	
425	425	2.6507e-02	
425	450	2.6332e-02	
425	475	2.6422e-02	
425	500	2.6416e-02	
425	525	2.6320e-02	
425	550	2.6374e-02	
425	575	2.6404e-02	
425	600	2.6483e-02	
425	625	2.6434e-02	
425	650	2.6561e-02	
425	675	2.6483e-02	
425	700	2.6465e-02	
425	725	2.6639e-02	
425	750	2.6368e-02	
425	775	2.6410e-02	
425	800	2.6368e-02	
425	825	2.6422e-02	
425	850	2.6477e-02	
425	875	2.6495e-02	
425	900	2.6477e-02	
450	100	1.2563e-03	
450	125	1.3787e-03	
450	150	1.5729e-03	
450	175	1.9113e-03	
450	200	2.6199e-03	
450	225	4.3701e-03	
450	250	5.3816e-03	
450	275	6.8936e-03	
450	300	9.1854e-03	
450	325	1.2913e-02	
450	350	1.8069e-02	
450	375	2.0741e-02	
450	400	2.1181e-02	
450	425	2.1236e-02	
450	450	2.1254e-02	
450	475	2.1290e-02	
450	500	2.1217e-02	
450	525	2.1308e-02	
450	550	2.1284e-02	
450	575	2.1483e-02	
450	600	2.1350e-02	
450	625	2.1410e-02	
450	650	2.1260e-02	
450	675	2.1362e-02	
450	700	2.1254e-02	
450	725	2.1254e-02	
450	750	2.1290e-02	
450	775	2.1308e-02	
450	800	2.1362e-02	
450	825	2.1230e-02	
450	850	2.1223e-02	
450	875	2.1429e-02	
450	900	2.1223e-02	
475	100	1.0187e-03	
475	125	1.1025e-03	
475	150	1.2273e-03	
475	175	1.4432e-03	
475	200	1.8353e-03	
475	225	2.7689e-03	
475	250	3.8864e-03	
475	275	4.7688e-03	
475	300	6.0854e-03	
475	325	8.0877e-03	
475	350	1.1109e-02	
475	375	1.5096e-02	
475	400	1.7026e-02	
475	425	1.7177e-02	
475	450	1.7279e-02	
475	475	1.7370e-02	
475	500	1.7358e-02	
475	525	1.7364e-02	
475	550	1.7520e-02	
475	575	1.7370e-02	
475	600	1.7315e-02	
475	625	1.7382e-02	
475	650	1.7406e-02	
475	675	1.7339e-02	
475	700	1.7382e-02	
475	725	1.7364e-02	
475	750	1.7364e-02	
475	775	1.7418e-02	
475	800	1.7376e-02	
475	825	1.7370e-02	
475	850	1.7345e-02	
475	875	1.7448e-02	
475	900	1.7370e-02	
500	100	8.2687e-04	
500	125	8.8959e-04	
500	150	9.7704e-04	
500	175	1.1170e-03	
500	200	1.3516e-03	
500	225	1.8395e-03	
500	250	2.8998e-03	
500	275	3.4775e-03	
500	300	4.2586e-03	
500	325	5.4003e-03	
500	350	7.1107e-03	
500	375	9.5593e-03	
500	400	1.2533e-02	
500	425	1.3920e-02	
500	450	1.4046e-02	
500	475	1.4258e-02	
500	500	1.4270e-02	
500	525	1.4252e-02	
500	550	1.4312e-02	
500	575	1.4312e-02	
500	600	1.4270e-02	
500	625	1.4336e-02	
500	650	1.4276e-02	
500	675	1.4312e-02	
500	700	1.4372e-02	
500	725	1.4324e-02	
500	750	1.4258e-02	
500	775	1.4324e-02	
500	800	1.4288e-02	
500	825	1.4270e-02	
500	850	1.4288e-02	
500	875	1.4288e-02	
500	900	1.4215e-02	
525	100	6.7594e-04	
525	125	7.1992e-04	
525	150	7.8318e-04	
525	175	8.8017e-04	
525	200	1.0368e-03	
525	225	1.3169e-03	
525	250	1.9248e-03	
525	275	2.5929e-03	
525	300	3.0827e-03	
525	325	3.8171e-03	
525	350	4.8069e-03	
525	375	6.2534e-03	
525	400	8.2354e-03	
525	425	1.0513e-02	
525	450	1.1555e-02	
525	475	1.1724e-02	
525	500	1.1699e-02	
525	525	1.1778e-02	
525	550	1.1802e-02	
525	575	1.1802e-02	
525	600	1.1826e-02	
525	625	1.1808e-02	
525	650	1.1862e-02	
525	675	1.1802e-02	
525	700	1.1754e-02	
525	725	1.1790e-02	
525	750	1.1820e-02	
525	775	1.1844e-02	
525	800	1.1850e-02	
525	825	1.1808e-02	
525	850	1.1784e-02	
525	875	1.1784e-02	
525	900	1.1850e-02	
550	100	5.6116e-04	
550	125	5.9426e-04	
550	150	6.3969e-04	
550	175	7.0649e-04	
550	200	8.1120e-04	
550	225	9.7909e-04	
550	250	1.3185e-03	
550	275	1.9841e-03	
550	300	2.3301e-03	
550	325	2.7898e-03	
550	350	3.4000e-03	
550	375	4.2684e-03	
550	400	5.5045e-03	
550	425	7.1070e-03	
550	450	8.8642e-03	
550	475	9.7067e-03	
550	500	9.7247e-03	
550	525	9.8451e-03	
550	550	9.8451e-03	
550	575	9.8391e-03	
550	600	9.8511e-03	
550	625	9.8270e-03	
550	650	9.8210e-03	
550	675	9.8330e-03	
550	700	9.7969e-03	
550	725	9.8030e-03	
550	750	9.8150e-03	
550	775	9.8090e-03	
550	800	9.8090e-03	
550	825	9.7909e-03	
550	850	9.7849e-03	
550	875	9.8451e-03	
550	900	9.8270e-03	
575	100	4.6231e-04	
575	125	4.9075e-04	
575	150	5.2441e-04	
575	175	5.7580e-04	
575	200	6.4439e-04	
575	225	7.5740e-04	
575	250	9.5517e-04	
575	275	1.3669e-03	
575	300	1.7859e-03	
575	325	2.0901e-03	
575	350	2.4814e-03	
575	375	3.0338e-03	
575	400	3.8008e-03	
575	425	4.8131e-03	
575	450	6.1494e-03	
575	475	7.5319e-03	
575	500	8.1090e-03	
575	525	8.1811e-03	
575	550	8.2172e-03	
575	575	8.2533e-03	
575	600	8.2953e-03	
575	625	8.2593e-03	
575	650	8.2352e-03	
575	675	8.2352e-03	
575	700	8.2352e-03	
575	725	8.2232e-03	
575	750	8.2412e-03	
575	775	8.2172e-03	
575	800	8.2232e-03	
575	825	8.2172e-03	
575	850	8.2172e-03	
575	875	8.2292e-03	
575	900	8.2412e-03	
600	100	3.8765e-04	
600	125	4.0818e-04	
600	150	4.3466e-04	
600	175	4.7009e-04	
600	200	5.2425e-04	
600	225	5.9660e-04	
600	250	7.2414e-04	
600	275	9.6491e-04	
600	300	1.3924e-03	
600	325	1.6140e-03	
600	350	1.8800e-03	
600	375	2.2421e-03	
600	400	2.7266e-03	
600	425	3.3661e-03	
600	450	4.2620e-03	
600	475	5.3175e-03	
600	500	6.3887e-03	
600	525	6.8271e-03	
600	550	6.8751e-03	
600	575	6.9051e-03	
600	600	6.9111e-03	
600	625	6.8811e-03	
600	650	6.9351e-03	
600	675	6.9411e-03	
600	700	6.9471e-03	
600	725	6.9471e-03	
600	750	7.0072e-03	
600	775	6.9111e-03	
600	800	6.9351e-03	
600	825	6.9111e-03	
600	850	6.9291e-03	
600	875	6.9051e-03	
600	900	6.9171e-03	
625	100	3.2820e-04	
625	125	3.4454e-04	
625	150	3.6568e-04	
625	175	3.9042e-04	
625	200	4.2549e-04	
625	225	4.7918e-04	
625	250	5.6410e-04	
625	275	7.0986e-04	
625	300	9.9212e-04	
625	325	1.2576e-03	
625	350	1.4569e-03	
625	375	1.6942e-03	
625	400	2.0155e-03	
625	425	2.4401e-03	
625	450	3.0100e-03	
625	475	3.7469e-03	
625	500	4.6477e-03	
625	525	5.4681e-03	
625	550	5.7930e-03	
625	575	5.8584e-03	
625	600	5.8927e-03	
625	625	5.8710e-03	
625	650	5.8927e-03	
625	675	5.8782e-03	
625	700	5.8614e-03	
625	725	5.8464e-03	
625	750	5.8999e-03	
625	775	5.8866e-03	
625	800	5.9047e-03	
625	825	5.9023e-03	
625	850	5.8758e-03	
625	875	5.8710e-03	
625	900	5.8584e-03	
650	100	2.7913e-04	
650	125	2.8946e-04	
650	150	3.0436e-04	
650	175	3.2592e-04	
650	200	3.5217e-04	
650	225	3.8977e-04	
650	250	4.4834e-04	
650	275	5.4432e-04	
650	300	7.1359e-04	
650	325	1.0013e-03	
650	350	1.1431e-03	
650	375	1.3119e-03	
650	400	1.5281e-03	
650	425	1.8164e-03	
650	450	2.1972e-03	
650	475	2.6886e-03	
650	500	3.3205e-03	
650	525	4.0088e-03	
650	550	4.6570e-03	
650	575	4.9309e-03	
650	600	4.9663e-03	
650	625	5.0168e-03	
650	650	5.0030e-03	
650	675	5.0342e-03	
650	700	4.9849e-03	
650	725	4.9927e-03	
650	750	4.9999e-03	
650	775	5.0114e-03	
650	800	5.0198e-03	
650	825	5.0288e-03	
650	850	5.0126e-03	
650	875	4.9981e-03	
650	900	4.9885e-03	
675	100	2.3755e-04	
675	125	2.4590e-04	
675	150	2.5773e-04	
675	175	2.7335e-04	
675	200	2.9474e-04	
675	225	3.2118e-04	
675	250	3.6311e-04	
675	275	4.2451e-04	
675	300	5.3223e-04	
675	325	7.3715e-04	
675	350	9.1378e-04	
675	375	1.0315e-03	
675	400	1.1901e-03	
675	425	1.3758e-03	
675	450	1.6365e-03	
675	475	1.9712e-03	
675	500	2.3977e-03	
675	525	2.9078e-03	
675	550	3.5067e-03	
675	575	4.0204e-03	
675	600	4.2235e-03	
675	625	4.2619e-03	
675	650	4.2655e-03	
675	675	4.2811e-03	
675	700	4.2721e-03	
675	725	4.2835e-03	
675	750	4.2986e-03	
675	775	4.2607e-03	
675	800	4.2914e-03	
675	825	4.3064e-03	
675	850	4.2859e-03	
675	875	4.2884e-03	
675	900	4.2637e-03	
700	100	2.0364e-04	
700	125	2.0869e-04	
700	150	2.1890e-04	
700	175	2.3032e-04	
700	200	2.4612e-04	
700	225	2.6866e-04	
700	250	2.9924e-04	
700	275	3.4197e-04	
700	300	4.1227e-04	
700	325	5.3786e-04	
700	350	7.3489e-04	
700	375	8.2622e-04	
700	400	9.3679e-04	
700	425	1.0762e-03	
700	450	1.2589e-03	
700	475	1.4818e-03	
700	500	1.7792e-03	
700	525	2.1320e-03	
700	550	2.5682e-03	
700	575	3.0597e-03	
700	600	3.4870e-03	
700	625	3.6366e-03	
700	650	3.6474e-03	
700	675	3.6732e-03	
700	700	3.6786e-03	
700	725	3.6780e-03	
700	750	3.6666e-03	
700	775	3.6708e-03	
700	800	3.6726e-03	
700	825	3.6822e-03	
700	850	3.6612e-03	
700	875	3.6750e-03	
700	900	3.6810e-03	
725	100	1.7446e-04	
725	125	1.7944e-04	
725	150	1.8634e-04	
725	175	1.9643e-04	
725	200	2.0820e-04	
725	225	2.2525e-04	
725	250	2.4716e-04	
725	275	2.7735e-04	
725	300	3.2694e-04	
725	325	4.0841e-04	
725	350	5.4906e-04	
725	375	6.6877e-04	
725	400	7.5342e-04	
725	425	8.4947e-04	
725	450	9.7494e-04	
725	475	1.1364e-03	
725	500	1.3381e-03	
725	525	1.5975e-03	
725	550	1.9127e-03	
725	575	2.2741e-03	
725	600	2.6709e-03	
725	625	3.0245e-03	
725	650	3.1289e-03	
725	675	3.1379e-03	
725	700	3.1475e-03	
725	725	3.1542e-03	
725	750	3.1566e-03	
725	775	3.1584e-03	
725	800	3.1668e-03	
725	825	3.1710e-03	
725	850	3.1518e-03	
725	875	3.1602e-03	
725	900	3.1584e-03	
750	100	1.4982e-04	
750	125	1.5486e-04	
750	150	1.6074e-04	
750	175	1.6704e-04	
750	200	1.7687e-04	
750	225	1.8935e-04	
750	250	2.0602e-04	
750	275	2.2959e-04	
750	300	2.6252e-04	
750	325	3.1632e-04	
750	350	4.0791e-04	
750	375	5.4400e-04	
750	400	6.0638e-04	
750	425	6.8315e-04	
750	450	7.7131e-04	
750	475	8.8827e-04	
750	500	1.0304e-03	
750	525	1.2074e-03	
750	550	1.4371e-03	
750	575	1.7094e-03	
750	600	2.0248e-03	
750	625	2.3487e-03	
750	650	2.5934e-03	
750	675	2.7056e-03	
750	700	2.7056e-03	
750	725	2.7278e-03	
750	750	2.7278e-03	
750	775	2.7272e-03	
750	800	2.7332e-03	
750	825	2.7296e-03	
750	850	2.7374e-03	
750	875	2.7404e-03	
750	900	2.7302e-03	
775	100	1.2871e-04	
775	125	1.3303e-04	
775	150	1.3764e-04	
775	175	1.4309e-04	
775	200	1.5070e-04	
775	225	1.6083e-04	
775	250	1.7335e-04	
775	275	1.9085e-04	
775	300	2.1488e-04	
775	325	2.5233e-04	
775	350	3.1255e-04	
775	375	4.1167e-04	
775	400	4.9801e-04	
775	425	5.5428e-04	
775	450	6.1900e-04	
775	475	7.0049e-04	
775	500	8.0476e-04	
775	525	9.3119e-04	
775	550	1.0936e-03	
775	575	1.2799e-03	
775	600	1.5166e-03	
775	625	1.7863e-03	
775	650	2.0499e-03	
775	675	2.2657e-03	
775	700	2.3292e-03	
775	725	2.3382e-03	
775	750	2.3573e-03	
775	775	2.3627e-03	
775	800	2.3591e-03	
775	825	2.3645e-03	
775	850	2.3687e-03	
775	875	2.3711e-03	
775	900	2.3615e-03	
800	100	1.1177e-04	
800	125	1.1512e-04	
800	150	1.1913e-04	
800	175	1.2339e-04	
800	200	1.2937e-04	
800	225	1.3680e-04	
800	250	1.4661e-04	
800	275	1.6062e-04	
800	300	1.7798e-04	
800	325	2.0391e-04	
800	350	2.4462e-04	
800	375	3.1286e-04	
800	400	4.1170e-04	
800	425	4.5373e-04	
800	450	5.0444e-04	
800	475	5.6281e-04	
800	500	6.4117e-04	
800	525	7.3217e-04	
800	550	8.4831e-04	
800	575	9.8840e-04	
800	600	1.1656e-03	
800	625	1.3620e-03	
800	650	1.5829e-03	
800	675	1.7954e-03	
800	700	1.9672e-03	
800	725	2.0343e-03	
800	750	2.0421e-03	
800	775	2.0594e-03	
800	800	2.0432e-03	
800	825	2.0558e-03	
800	850	2.0624e-03	
800	875	2.0630e-03	
800	900	2.0606e-03	
825	100	9.7594e-05	
825	125	9.9746e-05	
825	150	1.0256e-04	
825	175	1.0632e-04	
825	200	1.1099e-04	
825	225	1.1679e-04	
825	250	1.2498e-04	
825	275	1.3491e-04	
825	300	1.4783e-04	
825	325	1.6822e-04	
825	350	1.9525e-04	
825	375	2.4219e-04	
825	400	3.1568e-04	
825	425	3.7345e-04	
825	450	4.1322e-04	
825	475	4.6010e-04	
825	500	5.1613e-04	
825	525	5.8078e-04	
825	550	6.6797e-04	
825	575	7.6843e-04	
825	600	8.9760e-04	
825	625	1.0471e-03	
825	650	1.2151e-03	
825	675	1.4029e-03	
825	700	1.5739e-03	
825	725	1.7258e-03	
825	750	1.7779e-03	
825	775	1.7796e-03	
825	800	1.7838e-03	
825	825	1.7826e-03	
825	850	1.7910e-03	
825	875	1.7970e-03	
825	900	1.7808e-03	
850	100	8.4463e-05	
850	125	8.6733e-05	
850	150	8.8823e-05	
850	175	9.1989e-05	
850	200	9.5812e-05	
850	225	1.0125e-04	
850	250	1.0680e-04	
850	275	1.1493e-04	
850	300	1.2472e-04	
850	325	1.3936e-04	
850	350	1.5931e-04	
850	375	1.9091e-04	
850	400	2.4210e-04	
850	425	3.1061e-04	
850	450	3.4257e-04	
850	475	3.7787e-04	
850	500	4.2028e-04	
850	525	4.6735e-04	
850	550	5.3396e-04	
850	575	6.0570e-04	
850	600	6.9948e-04	
850	625	8.0640e-04	
850	650	9.4259e-04	
850	675	1.0883e-03	
850	700	1.2431e-03	
850	725	1.3960e-03	
850	750	1.5071e-03	
850	775	1.5423e-03	
850	800	1.5543e-03	
850	825	1.5626e-03	
850	850	1.5662e-03	
850	875	1.5584e-03	
850	900	1.5680e-03	
875	100	7.3688e-05	
875	125	7.5359e-05	
875	150	7.7507e-05	
875	175	8.0252e-05	
875	200	8.2817e-05	
875	225	8.6576e-05	
875	250	9.1887e-05	
875	275	9.8211e-05	
875	300	1.0609e-04	
875	325	1.1707e-04	
875	350	1.3192e-04	
875	375	1.5376e-04	
875	400	1.8873e-04	
875	425	2.4296e-04	
875	450	2.8628e-04	
875	475	3.1271e-04	
875	500	3.4428e-04	
875	525	3.8437e-04	
875	550	4.2996e-04	
875	575	4.8306e-04	
875	600	5.5251e-04	
875	625	6.3127e-04	
875	650	7.3092e-04	
875	675	8.4130e-04	
875	700	9.6899e-04	
875	725	1.1086e-03	
875	750	1.2256e-03	
875	775	1.3228e-03	
875	800	1.3610e-03	
875	825	1.3664e-03	
875	850	1.3646e-03	
875	875	1.3729e-03	
875	900	1.3670e-03	
900	100	6.5024e-05	
900	125	6.6335e-05	
900	150	6.7586e-05	
900	175	6.9732e-05	
900	200	7.2652e-05	
900	225	7.5513e-05	
900	250	7.9328e-05	
900	275	8.3976e-05	
900	300	9.0532e-05	
900	325	9.8757e-05	
900	350	1.0972e-04	
900	375	1.2570e-04	
900	400	1.4948e-04	
900	425	1.8846e-04	
900	450	2.3733e-04	
900	475	2.5998e-04	
900	500	2.8608e-04	
900	525	3.1403e-04	
